CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
50162,1,0.11475409836065574,0,1,30.0,4,1,0.6000000000000001,0.4000000000000001,3,3,1,4,1,0.7333333333333333,0.0,0.0,0.0,0.4049663066555894
50163,0,0.18032786885245902,1,1,29.0,4,1,0.4,0.4000000000000001,2,2,1,10,0,0.20000000000000007,0.0,0.0,0.043478260869565216,0.4844764454290901
50164,1,0.0,2,1,14.0,0,1,0.4,0.4000000000000001,3,4,1,3,1,0.13333333333333341,0.0625,0.0,0.043478260869565216,0.3807194067509769
50165,0,0.01639344262295082,2,1,14.0,4,0,0.6000000000000001,0.4000000000000001,3,2,2,2,0,0.6666666666666666,0.0,0.0,0.043478260869565216,0.4095510631096341
50166,0,0.36065573770491804,0,1,16.0,4,0,0.4,0.4000000000000001,5,5,2,10,1,0.0,0.0625,0.0,0.043478260869565216,0.8820271392965936
50167,0,0.14754098360655737,2,1,9.0,1,1,0.2,0.4000000000000001,2,4,2,5,0,0.06666666666666676,0.375,0.4,0.15217391304347827,0.4457060217237453
50168,0,0.06557377049180328,0,3,11.0,5,0,0.6000000000000001,0.4000000000000001,3,4,1,2,0,0.0,0.0,0.06666666666666667,0.043478260869565216,0.39351980060924946
50169,1,0.0,1,3,10.0,5,1,0.4,0.6000000000000001,2,2,2,2,1,0.06666666666666676,0.4375,0.4,0.08695652173913043,0.4870303701652358
50170,0,0.1639344262295082,0,1,14.0,0,1,0.4,0.4000000000000001,3,2,0,2,1,0.06666666666666676,0.0,0.0,0.043478260869565216,0.37927320840641243
50171,0,0.24590163934426232,0,3,32.0,5,0,0.6000000000000001,0.4000000000000001,1,4,0,6,0,0.20000000000000007,0.125,0.06666666666666667,0.17391304347826086,0.7238684267208221
50172,1,0.14754098360655737,1,1,9.0,4,1,0.4,0.4000000000000001,4,3,2,2,0,0.13333333333333341,0.0,0.0,0.0,0.3513954275516169
50173,0,0.13114754098360656,1,3,22.0,5,1,0.6000000000000001,0.4000000000000001,0,4,0,1,0,0.2666666666666667,0.1875,0.33333333333333337,0.19565217391304346,0.5544785993415181
50174,0,0.14754098360655737,0,1,24.0,4,1,0.4,0.2,4,2,0,5,0,0.4666666666666667,0.0,0.0,0.0,0.42118219022123754
50175,0,0.39344262295081966,1,1,8.0,3,1,0.4,0.8,2,4,1,6,0,0.4666666666666667,0.0,0.0,0.043478260869565216,0.47638388873503795
50176,0,0.22950819672131148,1,3,8.0,4,1,0.4,0.4000000000000001,1,4,2,2,0,0.5333333333333333,0.0625,0.06666666666666667,0.08695652173913043,0.8004861688051939
50177,0,0.0,1,3,16.0,3,0,0.6000000000000001,0.6000000000000001,4,3,2,2,0,0.06666666666666676,0.0625,0.0,0.0,0.3446259884919536
50178,0,0.01639344262295082,1,1,22.0,3,1,0.6000000000000001,0.2,2,5,2,1,0,0.5333333333333333,0.0,0.0,0.15217391304347827,0.4818917505154005
50179,0,0.06557377049180328,1,3,13.0,1,1,0.6000000000000001,0.2,2,2,0,5,0,0.0,0.1875,0.4,0.15217391304347827,0.5209083356410966
50180,0,0.19672131147540983,1,1,6.0,3,1,0.4,0.2,0,2,1,1,0,0.4,0.1875,0.13333333333333336,0.15217391304347827,0.6034954921689898
50181,0,0.14754098360655737,0,1,30.0,4,0,0.4,0.4000000000000001,2,4,0,8,0,0.2666666666666667,0.0,0.0,0.17391304347826086,0.48229176282347147
50182,0,0.0819672131147541,1,3,13.0,4,1,0.6000000000000001,0.6000000000000001,2,3,0,2,0,0.20000000000000007,0.0625,0.2,0.17391304347826086,0.4764454290901258
50183,0,0.18032786885245902,1,1,31.0,4,0,0.4,0.6000000000000001,0,4,0,4,0,0.4,0.0625,0.0,0.06521739130434782,0.6788208867965169
50184,0,0.49180327868852464,0,1,6.0,4,1,0.4,0.8,2,3,1,3,1,0.13333333333333341,0.0625,0.0,0.043478260869565216,0.4818609803378565
50185,0,0.06557377049180328,2,1,11.0,1,1,0.4,0.4000000000000001,4,2,0,1,1,0.06666666666666676,0.0,0.0,0.06521739130434782,0.45604480137850395
50186,0,0.06557377049180328,1,2,8.0,6,1,0.6000000000000001,0.6000000000000001,2,5,0,4,0,0.06666666666666676,0.0,0.0,0.0,0.5049386134957998
50187,0,0.29508196721311475,0,1,13.0,4,1,0.6000000000000001,0.4000000000000001,0,5,1,2,0,0.4666666666666667,0.3125,0.5333333333333333,0.2391304347826087,0.4680144004430905
50188,0,0.06557377049180328,2,1,8.0,4,1,0.6000000000000001,0.4000000000000001,3,2,1,1,1,0.4666666666666667,0.0625,0.06666666666666667,0.043478260869565216,0.3906274039201206
50189,0,0.09836065573770492,0,1,11.0,4,0,0.6000000000000001,0.4000000000000001,0,4,0,7,0,0.0,0.125,0.4666666666666667,0.06521739130434782,0.6731899443059786
50190,0,0.19672131147540983,1,1,16.0,3,1,0.4,0.4000000000000001,1,5,0,2,1,0.20000000000000007,0.0625,0.6666666666666666,0.21739130434782608,0.8328871657589464
50191,0,0.26229508196721313,0,1,14.0,4,0,0.4,0.4000000000000001,3,2,2,1,0,0.5333333333333333,0.0,0.0,0.15217391304347827,0.3832425613095788
50192,0,0.36065573770491804,1,1,6.0,2,0,0.4,0.6000000000000001,1,3,2,8,1,0.06666666666666676,0.0625,0.06666666666666667,0.15217391304347827,0.7373765346626049
50193,1,0.24590163934426232,2,1,14.0,3,1,0.4,0.6000000000000001,2,4,0,3,0,0.2666666666666667,0.4375,0.4,0.15217391304347827,0.45973722268377487
50194,0,0.0,2,1,14.0,4,0,0.4,0.4000000000000001,3,4,2,2,1,0.06666666666666676,0.0,0.0,0.043478260869565216,0.383950275393089
50195,0,0.0819672131147541,1,3,14.0,1,0,0.6000000000000001,0.6000000000000001,2,4,0,2,1,0.0,0.375,0.6666666666666666,0.19565217391304346,0.46856826363888116
50196,0,0.0,2,3,8.0,4,1,0.6000000000000001,0.4000000000000001,2,3,2,2,1,0.0,0.0625,0.0,0.08695652173913043,0.44549063048093784
50197,0,0.06557377049180328,1,3,13.0,5,1,0.6000000000000001,0.4000000000000001,2,2,1,5,0,0.06666666666666676,0.0,0.0,0.15217391304347827,0.5399243053632419
50198,0,0.0819672131147541,1,1,8.0,3,0,0.6000000000000001,0.2,2,2,2,8,0,0.33333333333333337,0.0625,0.0,0.15217391304347827,0.4632450229237823
50199,1,0.0,2,1,8.0,0,1,0.4,0.8,3,2,0,6,1,0.13333333333333341,0.125,0.06666666666666667,0.043478260869565216,0.4142896704513984
50200,0,0.04918032786885246,1,1,34.0,3,0,0.6000000000000001,0.4000000000000001,2,2,0,2,0,0.13333333333333341,0.0,0.0,0.19565217391304346,0.4853995507554078
50201,0,0.06557377049180328,0,1,13.0,4,0,0.4,0.6000000000000001,0,3,0,2,0,0.8666666666666668,0.1875,0.4666666666666667,0.19565217391304346,0.5828794732145605
50202,0,0.19672131147540983,0,1,5.0,3,1,0.4,0.6000000000000001,5,2,0,2,0,0.2666666666666667,0.5625,0.8,0.06521739130434782,0.9007046370657559
50203,1,0.03278688524590164,1,3,9.0,3,0,0.4,0.4000000000000001,2,3,0,5,1,0.4666666666666667,0.0625,0.0,0.0,0.4688759654143204
50204,0,0.09836065573770492,0,3,16.0,5,1,0.4,0.6000000000000001,2,2,2,4,0,0.20000000000000007,0.0625,0.0,0.021739130434782608,0.4517677466998984
50205,0,0.3278688524590164,1,1,11.0,4,1,0.4,0.4000000000000001,5,3,0,5,0,0.0,0.0625,0.0,0.021739130434782608,0.8707960244930613
50206,0,0.26229508196721313,0,1,16.0,4,0,0.4,0.6000000000000001,2,3,1,2,0,0.0,0.0,0.0,0.0,0.46946059878765495
50207,0,0.0,0,3,6.0,5,1,0.6000000000000001,0.4000000000000001,2,4,0,1,1,0.13333333333333341,0.0,0.0,0.08695652173913043,0.5030616326656204
50208,0,0.4426229508196722,0,1,26.0,4,0,0.4,0.4000000000000001,2,3,2,4,0,0.06666666666666676,0.0625,0.0,0.06521739130434782,0.4575217699006123
50209,0,0.26229508196721313,1,1,13.0,4,0,0.4,0.4000000000000001,0,5,0,9,0,0.33333333333333337,0.0625,0.0,0.0,0.6149419982153297
50210,0,0.29508196721311475,2,1,14.0,6,1,0.6000000000000001,0.4000000000000001,2,2,0,10,0,0.20000000000000007,0.4375,0.5333333333333333,0.17391304347826086,0.42145912181913286
50211,0,0.21311475409836067,1,3,6.0,3,1,0.4,0.8,2,2,0,3,1,0.7333333333333333,0.0625,0.0,0.043478260869565216,0.5371549893842887
50212,1,0.14754098360655737,2,1,14.0,6,1,0.6000000000000001,0.8,3,5,0,2,1,0.0,0.0625,0.0,0.15217391304347827,0.37290378165482013
50213,0,0.03278688524590164,2,1,15.0,6,1,0.2,0.6000000000000001,4,2,2,1,0,0.4,0.125,0.06666666666666667,0.043478260869565216,0.43025939259669527
50214,0,0.04918032786885246,1,3,11.0,5,0,0.2,0.6000000000000001,2,3,1,2,0,0.13333333333333341,0.0,0.0,0.043478260869565216,0.4959537216529739
50215,0,0.0,1,3,14.0,5,0,0.4,0.4000000000000001,2,4,0,2,0,0.4666666666666667,0.0,0.0,0.15217391304347827,0.4989076586971906
50216,0,0.1639344262295082,1,1,11.0,3,1,0.6000000000000001,0.4000000000000001,2,2,1,8,0,0.33333333333333337,0.0,0.0,0.08695652173913043,0.5030000923105326
50217,0,0.18032786885245902,1,1,21.0,4,1,0.6000000000000001,0.6000000000000001,0,2,1,1,1,0.20000000000000007,0.0625,0.06666666666666667,0.06521739130434782,0.6618665189698145
50218,0,0.06557377049180328,1,1,13.0,3,0,0.4,0.4000000000000001,0,2,2,2,1,0.20000000000000007,0.125,0.2,0.21739130434782608,0.5274931536354964
50219,0,0.03278688524590164,1,3,16.0,5,0,0.4,0.6000000000000001,2,4,1,2,1,0.20000000000000007,0.0,0.0,0.15217391304347827,0.5621096033724114
50220,0,0.13114754098360656,1,1,11.0,1,1,0.6000000000000001,0.4000000000000001,0,4,2,1,0,0.13333333333333341,0.0,0.0,0.2826086956521739,0.5567863626573125
50221,0,0.0,2,1,32.0,4,1,0.6000000000000001,0.4000000000000001,3,2,1,2,0,0.06666666666666676,0.0625,0.0,0.043478260869565216,0.39705837102680075
50222,0,0.22950819672131148,1,1,12.0,3,1,0.6000000000000001,0.6000000000000001,2,4,2,7,1,0.2666666666666667,0.0625,0.0,0.043478260869565216,0.49330748638419636
50223,0,0.3278688524590164,0,3,10.0,0,1,0.6000000000000001,0.4000000000000001,2,3,2,4,0,0.5333333333333333,0.0,0.0,0.0,0.39927382380996335
50224,0,0.24590163934426232,1,1,29.0,4,0,0.4,0.4000000000000001,1,2,2,3,0,0.20000000000000007,0.0,0.06666666666666667,0.0,0.7997784547216837
50225,0,0.03278688524590164,0,3,8.0,4,1,0.6000000000000001,0.4000000000000001,2,3,0,2,0,0.20000000000000007,0.0625,0.0,0.043478260869565216,0.45075233084094896
50226,0,0.24590163934426232,2,2,8.0,1,1,0.6000000000000001,0.4000000000000001,3,3,1,1,1,0.0,0.0625,0.0,0.0,0.39065817409766457
50227,0,0.0819672131147541,2,1,14.0,0,0,0.6000000000000001,0.4000000000000001,3,4,0,2,0,0.13333333333333341,0.0,0.0,0.15217391304347827,0.3806270962183451
50228,0,0.3442622950819672,1,3,35.0,3,0,0.6000000000000001,0.4000000000000001,0,3,0,4,0,0.6666666666666666,0.0,0.0,0.06521739130434782,0.6924520754484753
50229,0,0.1639344262295082,1,1,12.0,3,1,0.4,0.2,2,5,1,5,1,0.13333333333333341,0.125,0.33333333333333337,0.15217391304347827,0.49152281608664883
50230,0,0.04918032786885246,0,3,31.0,1,0,0.4,0.4000000000000001,2,3,0,8,1,0.06666666666666676,0.0625,0.06666666666666667,0.043478260869565216,0.4534293362872704
50231,0,0.0,1,3,6.0,4,1,0.4,0.4000000000000001,2,3,0,2,0,0.4,0.125,0.4,0.15217391304347827,0.47066063571186806
50232,0,0.24590163934426232,1,1,8.0,6,1,0.6000000000000001,0.6000000000000001,2,2,2,4,0,0.7999999999999999,0.0,0.0,0.0,0.5163543493645958
50233,1,0.14754098360655737,0,3,6.0,2,0,0.4,0.6000000000000001,3,4,2,2,1,0.0,0.0625,0.0,0.043478260869565216,0.374596141419736
50234,0,0.14754098360655737,0,3,6.0,3,0,0.4,0.4000000000000001,2,2,2,5,0,0.2666666666666667,0.0625,0.0,0.0,0.5124157666389735
50235,0,0.14754098360655737,0,3,9.0,3,1,0.4,0.6000000000000001,0,2,0,5,0,0.0,0.0,0.0,0.2608695652173913,0.6061417274377673
50236,0,0.49180327868852464,1,1,6.0,3,1,0.4,0.4000000000000001,2,3,0,3,0,0.0,0.0625,0.0,0.043478260869565216,0.5155543247484538
50237,0,0.14754098360655737,2,1,16.0,4,0,0.4,0.2,3,3,0,4,1,0.13333333333333341,0.0,0.0,0.15217391304347827,0.375796178343949
50238,0,0.0,0,3,14.0,0,1,0.4,0.4000000000000001,3,2,2,2,0,0.8666666666666668,0.0,0.06666666666666667,0.043478260869565216,0.388011938828887
50239,1,0.0,2,3,11.0,5,0,0.6000000000000001,0.4000000000000001,3,3,2,2,1,0.13333333333333341,0.0625,0.0,0.0,0.3954275516169728
50240,0,0.1639344262295082,2,1,16.0,0,0,0.6000000000000001,0.4000000000000001,3,5,0,7,0,0.6,0.0625,0.0,0.06521739130434782,0.4139204283208714
50241,0,0.3114754098360656,0,1,13.0,3,0,0.2,0.4000000000000001,2,3,0,3,0,0.20000000000000007,0.0,0.0,0.0,0.46949136896519894
50242,1,0.06557377049180328,0,3,10.0,5,1,0.4,0.4000000000000001,2,4,2,2,0,0.4666666666666667,0.4375,0.4,0.15217391304347827,0.5955567863626573
50243,0,0.3770491803278689,1,1,16.0,2,1,0.6000000000000001,0.6000000000000001,0,2,2,7,0,0.2666666666666667,0.0,0.0,0.06521739130434782,0.6306655589402751
50244,1,0.04918032786885246,1,3,28.0,5,1,0.6000000000000001,0.6000000000000001,2,3,0,3,1,0.06666666666666676,0.0625,0.0,0.0,0.5040155081694822
50245,0,0.06557377049180328,2,1,14.0,4,1,0.4,0.6000000000000001,3,4,2,1,1,0.33333333333333337,0.0625,0.06666666666666667,0.043478260869565216,0.38945813717345146
50246,1,0.0,2,3,18.0,4,0,0.6000000000000001,0.2,3,4,2,2,0,0.2666666666666667,0.0,0.0,0.0,0.391273577648543
50247,0,0.14754098360655737,2,1,29.0,4,1,0.4,0.4000000000000001,3,2,2,10,0,0.33333333333333337,0.0625,0.0,0.043478260869565216,0.3754269362134219
50248,0,0.13114754098360656,1,1,15.0,4,1,0.6000000000000001,0.6000000000000001,2,4,2,10,0,0.5333333333333333,0.0625,0.0,0.0,0.50893873657651
50249,0,0.0,2,1,6.0,3,1,0.4,0.4000000000000001,4,4,1,2,0,0.0,0.0,0.0,0.08695652173913043,0.42512077294685985
50250,0,0.01639344262295082,1,3,15.0,4,1,0.6000000000000001,0.4000000000000001,2,2,2,2,0,0.33333333333333337,0.0625,0.0,0.15217391304347827,0.46933751807747925
50251,0,0.36065573770491804,2,1,13.0,6,1,0.4,0.6000000000000001,0,3,2,9,0,0.8666666666666668,0.0625,0.0,0.0,0.4461675743869042
50252,0,0.39344262295081966,2,3,20.0,4,0,0.4,0.4000000000000001,2,2,0,5,0,0.0,0.0,0.0,0.15217391304347827,0.4595833717960553
50253,0,0.14754098360655737,2,1,14.0,4,0,0.6000000000000001,0.4000000000000001,3,3,0,5,0,0.13333333333333341,0.0625,0.06666666666666667,0.043478260869565216,0.3859503369334441
50254,1,0.0,0,3,25.0,5,1,0.6000000000000001,0.2,2,2,2,9,1,0.13333333333333341,0.0625,0.0,0.08695652173913043,0.4709067971322194
50255,0,0.45901639344262296,1,1,8.0,4,0,0.6000000000000001,0.4000000000000001,1,2,2,3,1,0.13333333333333341,0.0625,0.0,0.043478260869565216,0.8203021631434813
50256,0,0.0,2,3,16.0,5,0,0.6000000000000001,0.4000000000000001,2,3,1,2,1,0.06666666666666676,0.0,0.0,0.06521739130434782,0.4387827317763623
50257,0,0.04918032786885246,2,3,14.0,1,1,0.6000000000000001,0.4000000000000001,3,4,0,2,0,0.4666666666666667,0.0625,0.0,0.0,0.38388873503800114
50258,1,0.0,0,1,9.0,1,1,0.6000000000000001,0.4000000000000001,3,5,2,1,0,0.7333333333333333,0.0,0.0,0.08695652173913043,0.4031508661804979
50259,0,0.14754098360655737,2,1,17.0,0,0,0.4,0.4000000000000001,3,4,0,2,0,0.13333333333333341,0.0625,0.0,0.043478260869565216,0.3767500538478107
50260,0,0.14754098360655737,1,3,8.0,3,1,0.6000000000000001,0.6000000000000001,0,3,0,2,0,0.13333333333333341,0.5625,0.5333333333333333,0.0,0.5414320440628942
50261,1,0.14754098360655737,0,1,10.0,1,1,0.4,0.4000000000000001,3,2,2,19,1,0.7999999999999999,0.0625,0.0,0.0,0.37801163112711156
50262,0,0.1639344262295082,2,1,20.0,4,0,0.6000000000000001,0.4000000000000001,3,5,1,2,0,0.06666666666666676,0.1875,0.7333333333333334,0.3695652173913043,0.401058494107511
50263,0,0.21311475409836067,1,3,8.0,5,0,0.4,0.4000000000000001,2,4,1,8,0,0.06666666666666676,0.0,0.0,0.06521739130434782,0.4835533401027724
50264,0,0.24590163934426232,2,1,14.0,4,0,0.6000000000000001,0.4000000000000001,3,5,1,4,0,0.33333333333333337,0.0625,0.0,0.043478260869565216,0.38696575279239354
50265,0,0.1639344262295082,2,1,16.0,4,1,0.4,0.4000000000000001,2,4,2,3,1,0.06666666666666676,0.0,0.0,0.021739130434782608,0.4368442105910951
50266,0,0.26229508196721313,1,1,18.0,4,1,0.4,0.6000000000000001,1,4,1,2,0,0.0,0.0,0.06666666666666667,0.19565217391304346,0.7488230407089449
50267,0,0.21311475409836067,2,1,8.0,0,0,0.6000000000000001,0.6000000000000001,2,3,0,7,0,0.7333333333333333,0.0625,0.0,0.0,0.41379734761069564
50268,0,0.4426229508196722,1,1,11.0,3,1,0.4,0.4000000000000001,5,5,0,5,0,0.2666666666666667,0.0625,0.0,0.043478260869565216,0.9048278408566417
50269,0,0.11475409836065574,0,3,10.0,5,0,0.6000000000000001,0.4000000000000001,2,3,0,10,0,0.2666666666666667,0.0625,0.0,0.043478260869565216,0.5088771962214221
50270,0,0.06557377049180328,2,1,13.0,3,0,0.4,0.4000000000000001,2,5,0,2,0,0.06666666666666676,0.1875,0.13333333333333336,0.2608695652173913,0.44019815994338285
50271,0,0.14754098360655737,0,1,27.0,0,1,0.6000000000000001,0.4000000000000001,3,2,0,8,0,0.6,0.0,0.0,0.043478260869565216,0.37718083633342564
50272,0,0.26229508196721313,2,1,14.0,6,0,0.6000000000000001,0.4000000000000001,2,3,1,5,1,0.20000000000000007,0.0,0.0,0.043478260869565216,0.44684451829287053
50273,0,0.0,2,3,10.0,4,0,0.4,0.6000000000000001,2,2,2,2,1,0.0,0.0,0.0,0.06521739130434782,0.44576756207883317
50274,0,0.1639344262295082,0,1,31.0,3,0,0.6000000000000001,0.4000000000000001,2,3,0,4,1,0.2666666666666667,0.1875,0.6,0.15217391304347827,0.44459829533216405
50275,0,0.14754098360655737,2,1,6.0,4,1,0.6000000000000001,0.6000000000000001,3,5,0,2,0,0.06666666666666676,0.0,0.13333333333333336,0.043478260869565216,0.37595002923166865
50276,0,0.19672131147540983,0,1,6.0,4,1,0.4,0.4000000000000001,5,3,1,2,1,0.20000000000000007,0.0,0.0,0.13043478260869565,0.8983968737499616
50277,0,0.4754098360655738,0,3,12.0,4,0,0.4,0.2,1,5,0,10,0,0.0,0.125,0.06666666666666667,0.15217391304347827,0.7142373611495738
50278,0,0.04918032786885246,1,3,18.0,1,0,0.4,0.4000000000000001,2,3,2,1,0,0.0,0.1875,0.2,0.08695652173913043,0.5100772331456352
50279,0,0.22950819672131148,1,3,6.0,5,1,0.4,0.2,0,5,0,2,0,0.33333333333333337,0.0625,0.0,0.15217391304347827,0.565925105387858
50280,0,0.01639344262295082,2,1,23.0,3,1,0.6000000000000001,0.4000000000000001,2,5,1,2,0,0.06666666666666676,0.0,0.0,0.17391304347826086,0.44795224468445183
50281,1,0.0,2,1,9.0,3,1,0.6000000000000001,0.4000000000000001,4,5,0,6,0,0.13333333333333341,0.0625,0.0,0.043478260869565216,0.43173636111880365
50282,0,0.4098360655737705,1,1,9.0,3,1,0.4,0.6000000000000001,0,3,0,3,1,0.20000000000000007,0.0,0.0,0.08695652173913043,0.552909320286778
50283,0,0.29508196721311475,2,1,14.0,4,1,0.6000000000000001,0.4000000000000001,3,2,0,4,0,0.6666666666666666,0.0625,0.0,0.043478260869565216,0.38936582664081965
50284,0,0.4098360655737705,1,1,10.0,4,0,0.2,0.4000000000000001,1,2,0,3,0,0.13333333333333341,0.0625,0.0,0.08695652173913043,0.8171020646789132
50285,0,0.24590163934426232,0,1,35.0,4,0,0.6000000000000001,0.4000000000000001,2,3,1,3,0,0.0,0.0625,0.0,0.043478260869565216,0.44789070432936395
50286,0,0.04918032786885246,1,1,8.0,4,0,0.4,0.8,2,2,2,3,0,0.6,0.0,0.0,0.043478260869565216,0.49512292685928794
50287,0,0.49180327868852464,1,1,13.0,4,0,0.4,0.4000000000000001,5,5,0,6,0,0.2666666666666667,0.0,0.6666666666666666,0.21739130434782608,0.9097510692636697
50288,0,0.3114754098360656,2,1,24.0,3,0,0.4,0.4000000000000001,2,3,1,3,0,0.20000000000000007,0.0,0.0,0.17391304347826086,0.45570632942552075
50289,0,0.24590163934426232,0,1,34.0,1,0,0.4,0.6000000000000001,2,2,0,1,0,0.0,0.0,0.0,0.08695652173913043,0.4468752884704144
50290,1,0.0,2,3,6.0,1,0,0.6000000000000001,0.4000000000000001,3,4,2,2,1,0.33333333333333337,0.0625,0.0,0.08695652173913043,0.4062278839348903
50291,1,0.0,0,3,14.0,5,0,0.4,0.8,3,3,1,1,0,0.33333333333333337,0.0625,0.0,0.0,0.3800424628450106
50292,0,0.14754098360655737,0,1,8.0,4,1,0.4,0.4000000000000001,4,2,0,2,1,0.7999999999999999,0.0625,0.0,0.0,0.36007261761900367
50293,0,0.21311475409836067,1,3,8.0,4,0,0.6000000000000001,0.4000000000000001,5,3,0,1,0,0.20000000000000007,0.0625,0.0,0.2608695652173913,0.8628265485091849
50294,0,0.0,2,1,29.0,4,0,0.6000000000000001,0.4000000000000001,3,2,1,2,0,0.7333333333333333,0.0625,0.0,0.043478260869565216,0.3965045078310102
50295,0,0.14754098360655737,0,1,9.0,4,1,0.4,0.4000000000000001,3,2,0,5,0,0.2666666666666667,0.0,0.0,0.08695652173913043,0.3722268377488538
50296,0,0.03278688524590164,1,1,9.0,3,1,0.6000000000000001,0.6000000000000001,0,3,0,2,0,0.4666666666666667,0.0625,0.0,0.06521739130434782,0.6749438444259823
50297,1,0.0,2,1,14.0,1,0,0.6000000000000001,0.6000000000000001,3,4,0,6,0,0.33333333333333337,0.0,0.0,0.021739130434782608,0.38604264746607586
50298,1,0.0,2,2,14.0,1,1,0.4,0.6000000000000001,3,2,2,2,0,0.06666666666666676,0.0625,0.0,0.0,0.38659651066186645
50299,0,0.04918032786885246,0,3,28.0,6,0,0.6000000000000001,0.4000000000000001,0,5,0,1,0,0.0,0.125,0.4,0.17391304347826086,0.5665405089387365
50300,0,0.49180327868852464,1,3,35.0,5,1,0.4,0.6000000000000001,1,2,1,4,0,0.06666666666666676,0.0,0.06666666666666667,0.0,0.7421151420043693
50301,0,0.3770491803278689,1,1,35.0,4,1,0.4,0.6000000000000001,1,3,0,1,0,0.2666666666666667,0.0625,0.9333333333333333,0.15217391304347827,0.83221022185298
50302,0,0.04918032786885246,0,1,14.0,0,0,0.4,0.4000000000000001,3,2,2,1,0,0.20000000000000007,0.3125,0.33333333333333337,0.15217391304347827,0.38659651066186645
50303,0,0.49180327868852464,0,3,34.0,5,0,0.6000000000000001,0.6000000000000001,0,5,0,5,0,0.5333333333333333,0.8125,0.8,0.2391304347826087,0.6235884181051724
50304,0,0.3278688524590164,1,1,8.0,3,0,0.6000000000000001,0.4000000000000001,2,2,1,6,0,0.13333333333333341,0.0,0.0,0.08695652173913043,0.46370657558694106
50305,0,0.3114754098360656,1,1,8.0,4,1,0.4,0.4000000000000001,1,3,0,7,0,0.13333333333333341,0.0625,0.0,0.021739130434782608,0.8572879165512785
50306,0,0.13114754098360656,2,1,28.0,4,1,0.4,0.8,4,3,2,1,0,0.2666666666666667,0.125,0.2,0.06521739130434782,0.4378596264500446
50307,0,0.4426229508196722,2,1,14.0,4,0,0.4,0.4000000000000001,2,3,2,8,0,0.0,0.0625,0.0,0.0,0.4240130465552786
50308,0,0.11475409836065574,2,1,8.0,4,1,0.6000000000000001,0.6000000000000001,3,3,1,4,0,0.06666666666666676,0.3125,0.26666666666666666,0.15217391304347827,0.3928736268808271
50309,0,0.3114754098360656,1,3,16.0,5,0,0.6000000000000001,0.6000000000000001,0,2,0,3,1,0.5333333333333333,0.0625,0.0,0.043478260869565216,0.5868180559401828
50310,0,0.06557377049180328,1,1,15.0,4,1,0.4,0.4000000000000001,0,4,1,2,0,0.9333333333333335,0.0625,0.0,0.17391304347826086,0.6353426259269516
50311,1,0.0,1,1,21.0,3,1,0.4,0.4000000000000001,0,3,0,8,1,0.06666666666666676,0.0,0.06666666666666667,0.15217391304347827,0.7264838918120557
50312,1,0.0,2,1,16.0,0,1,0.4,0.8,3,2,1,8,0,0.13333333333333341,0.0,0.0,0.06521739130434782,0.41256654050893876
50313,0,0.04918032786885246,2,3,13.0,5,1,0.6000000000000001,0.4000000000000001,3,4,2,1,0,0.20000000000000007,0.0625,0.0,0.043478260869565216,0.39948921505277085
